exp,smiles,mol_id
1.9,CN1CCCC(COc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2)C1,CHEMBL365614
3.15,O[C@H](CNC(=O)C1=CNC(=O)c2c(F)cccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,CHEMBL2207656
2.16,CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,CHEMBL70824
1.97,OC1=CC(=O)C2=C(O1)c3ccccc3N(Cc4ccccc4)C2=O,CHEMBL1457701
2.78,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(O)cc2)C(F)(F)F,CHEMBL140453
2.48,CCCSc1ncccc1C(=O)N(C)[C@H]2[C@@H]3CC4C[C@H]2C[C@@](O)(C4)C3,CHEMBL2153180
2.55,Cn1cncc1c2c3C(=O)N(CC#CCO)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,CHEMBL2087846
3.9,Fc1cccc(F)c1CS(=O)(=O)N2CCN(CC2)c3ncccc3C(F)(F)F,CHEMBL2153174
0.68,CS(=O)(=O)c1ccc(cc1)c2cc(C(=O)N[C@H]3CCCNC3)c(NC(=O)N)s2,CHEMBL520902
1.63,Cc1onc(C(=O)N)c1C(=O)Nc2nccs2,CHEMBL1213071
1.92,CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,CHEMBL41
2.97,CCn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,CHEMBL1079588
1.3,CCCc1c(O)c(ccc1OCCCCSCC(=O)O)C(=O)C,CHEMBL167151
2.63,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,CHEMBL1084546
3.0,CCc1nc2cc(O)ccc2c(Oc3ccc(\C=C\C(=O)O)cc3)c1c4ccccc4,CHEMBL370492
4.05,Cc1ccc(s1)C(NC(=O)c2ccccc2O)C(=O)Nc3c(C)cccc3C,CHEMBL1770298
1.86,COCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)OC)c3)c2n1,CHEMBL1089517
3.34,C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,CHEMBL10
1.88,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,CHEMBL1934271
2.6,CN1CCN(CC(=O)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26)CC1,CHEMBL1630123
0.79,NC1=NC2(CCN(CC2)C(=O)c3ccc(nc3)C#N)Nc4c(F)ccc(F)c14,CHEMBL447183
2.88,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3Cc4cccnc4C3)c(F)c2,CHEMBL441093
2.2,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4cccnc4,CHEMBL1682972
1.79,OCC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3F)c2c4ccncn4,CHEMBL1614705
2.79,CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc23,CHEMBL2151322
2.48,NC(=O)c1cnc2[nH]c(nc2c1NCCCNC(=O)C3CCC3)c4ccc(OCCN5CCCCC5)cc4,CHEMBL2011942
3.0,CNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c2ccc(Cl)cc2,CHEMBL252083
1.96,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2,CHEMBL453629
2.15,CC1(CCC(=O)N1Cc2cccs2)C(=O)NC3CCCCC3,CHEMBL1575541
3.3,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)N,CHEMBL1809067
1.1,NC(=O)c1cccc(c1)[S+]([O-])[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4,CHEMBL1223955
1.46,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(cc3)C(F)(F)F)cc2)nc(N(C)C)c1CC(=O)O,CHEMBL551813
0.46,CCC(CC)NC(=O)c1nnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,CHEMBL1916261
1.24,Nc1nc(SCc2ccccc2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O,CHEMBL577458
0.7,CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3cccnc3,CHEMBL368473
3.1,CO[C@@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4,CHEMBL2010846
0.13,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O,CHEMBL154
0.78,CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2,CHEMBL288470
2.7,CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C,CHEMBL281066
0.22,NC(=O)c1cncc(c1)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,CHEMBL2178385
0.85,CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2,CHEMBL563
3.7,COc1cc(ccc1Nc2ncc(c(n2)c3cnc4ccccn34)C(F)(F)F)N5CCN(CC5)C(=O)C,CHEMBL1809196
1.3,NC1(CCC1)c2ccc(cc2)c3ncc4nccn4c3c5ccccc5,CHEMBL2035025
1.36,COC[C@H](C)Oc1cc(Oc2cc(F)cc(F)c2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,CHEMBL1778373
1.37,CCC(C)(C)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,CHEMBL2179279
3.2,Fc1cccc(c1)C(COCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)N3CCNCC3,CHEMBL139088
3.2,COc1cc(F)ccc1c2cncc(CNC(=O)c3ccccn3)c2,CHEMBL1779013
3.26,CSCc1cc(nc(n1)c2ccccc2)N3CCOCC3,CHEMBL1299619
1.62,CN(C)CCCNc1cc(nc2c(cnn12)C#N)n3ccc4ccc(NC(=O)C)cc34,CHEMBL2062575
2.24,CC(=O)Nc1ccc2ccn(c3cc(NCCN4CCCC4)n5ncc(C#N)c5n3)c2c1,CHEMBL2062574
3.59,Clc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,CHEMBL2163582
2.46,Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,CHEMBL8145
3.8,Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,CHEMBL65119
1.5,CN1C(=O)C(=Cc2cnc(NC(CCO)CCO)nc12)Oc3ccc(F)cc3F,CHEMBL1090089
1.1,CCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,CHEMBL111660
3.6,CC#Cc1ccnc(c1)c2cc(ccc2O)C3(N=C(C)C(=N3)N)C4CC4,CHEMBL2180015
3.12,Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C(=C5)Cl,CHEMBL540930
1.84,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC=O)C(=O)C(F)(F)F,CHEMBL66520
2.9,COc1cc(ccc1Nc2ncc(C)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,CHEMBL1809195
3.18,Nc1cccc2C(=O)N(Cc3cccc(Cl)c3)C(=O)c12,CHEMBL1574146
1.04,NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3ccccc3,CHEMBL2079220
2.26,Nc1nc(Cl)nc(NCc2ccccc2)n1,CHEMBL1964629
-0.5,COc1cccc(COCC(O)CN2CCC(CC2)C(=O)N)c1,CHEMBL1374798
2.21,Oc1ccc(CCNCCCCCCOCCc2ccccc2)c3sc(O)nc13,CHEMBL320714
0.95,COC[C@H](C)Oc1cc(Oc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,CHEMBL1778365
1.19,Clc1ccc2ncc(c3cccc(NC4CNC4)n3)n2c1,CHEMBL256963
-0.21,NC(=N)Nc1ccc(cc1)C(=O)Oc2ccccc2,CHEMBL149324
0.2,NC1(CCC1)c2ccc(cc2)C3=NN4C=CC(=O)N=C4C=C3c5ccccc5,CHEMBL2035023
1.5,CCOc1ccc(NC(=O)C)cc1,CHEMBL16073
4.03,O=C(CC12CC3CC(CC(C3)C1)C2)Nc4ccc5[nH]ncc5c4,CHEMBL492112
-0.22,OC(=O)Cc1csc(n1)c2ccc(Cl)cc2,CHEMBL1909282
1.2,Cc1oc(cc1)c2ccc(cc2F)S(=O)(=O)N3CCC[C@H]3C(=O)N4CC[C@@H](N)C4,CHEMBL519301
2.88,Cc1onc(c1)[C@H](O)[C@](C)(OCc2ccc(cc2)c3ccccc3)C(=O)NO,CHEMBL2012204
0.59,COc1cccc(Oc2cncnc2O)c1,CHEMBL8232
2.97,CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,CHEMBL2151324
2.84,OC(=O)c1cccc(c1)c2ccc3c(C(=O)NCC45CC6CC(CC(C6)C4)C5)c(Cl)ccc3n2,CHEMBL557697
2.67,Nc1nc(N)c(nc1Cl)C(=O)Nc2ccccn2,CHEMBL181610
2.4,CN1CCN(CC1)C(=O)c2cc3cc(Cl)ccc3[nH]2,CHEMBL129198
4.2,CCn1c(C)c(C(=O)O)c(c2cccc(c2)N3CCN(CC3)c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc7ccccc7)c(c5)S(=O)(=O)C(F)(F)F)cc4)c1c8ccc(Cl)cc8,CHEMBL2170837
1.21,CC1CN(C1)C(=O)c2nnc3c(cccc3c2N)c4ncccn4,CHEMBL1631473
3.75,OC[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4,CHEMBL514257
2.38,C[C@H]1COCCN1c2cc(CS(=O)(=O)C)nc(n2)c3ccc4[nH]ccc4c3,CHEMBL2030446
3.07,COCCCc1cc(Nc2nc(NCc3onc(C)c3)ncc2Br)n[nH]1,CHEMBL2088093
0.8,OCc1ccc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccccc4)C(=O)O)CC2)cc1Cl,CHEMBL272842
1.94,OC(=O)CNCCNc1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,CHEMBL550496
3.49,COc1cc(ccc1C2CC2)N3CCN([C@H](C)C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,CHEMBL2172003
1.47,CCNC(=O)c1ccc(C)c(c1)N2C=Nc3ccc(cc3C2=O)N4CCN(C)CC4,CHEMBL2031467
3.62,O=C(Nc1nc(cs1)c2ccccc2)c3cccnc3,CHEMBL1489473
3.4,CS(=O)(=O)n1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,CHEMBL325486
3.0,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)(F)F,CHEMBL2086687
2.34,Nc1nnc(Cc2ccc(Cl)cc2)s1,CHEMBL1566172
1.26,OC(=O)c1c(C#N)c2ccccc2n1Cc3ccc(Cl)c(Cl)c3,CHEMBL339670
2.32,O[C@@H](CNCCc1cccc(c1)c2cccc(CNCc3ccccc3)c2)c4ccc(O)c5NC(=O)Sc45,CHEMBL1947156
2.43,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN4CCOCC4)n2,CHEMBL457888
3.12,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc3nc(N)sc13,CHEMBL232846
0.62,OCC[C@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,CHEMBL2321992
3.6,C=CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Nc4ccccc4,CHEMBL183492
0.45,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C#N)c3ccc(F)cc3)C(C)(C)C,CHEMBL1916288
2.98,OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,CHEMBL2158841
2.5,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4ncoc34)n2)c1,CHEMBL1270773
3.23,COCCC(=O)N(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,CHEMBL2335885
2.89,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)C#N)cn2)C(=O)OC(C)(C)C,CHEMBL2086670
2.52,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)CCN(C)C)n2,CHEMBL477785
1.7,Nc1ccc2ccccc2n1,CHEMBL61236
0.8,CCCCN1Cc2c(O)n3nc(cc3nc2C1=O)c4occc4,CHEMBL1455292
2.76,CN1C=C(C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C(=CC1=O)C(F)(F)F,CHEMBL2207665
3.1,Nc1nc2ccc(cc2s1)c3cccc(O)c3,CHEMBL1645108
3.61,CC#CCN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6cncn6C,CHEMBL2087848
2.7,C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccc5c(C)nn(C)c5c4,CHEMBL2172000
2.0,Cc1nccc(c1Cl)c2ccc(cc2)c3nc4ccncc4c(O)c3C#N,CHEMBL1957460
2.9,O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCOCC4,CHEMBL98350
0.2,COc1ncc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,CHEMBL1916543
2.0,COc1cc(ccc1Cc2cn(C)c3ccc(NC(=O)CC4CCCC4)cc23)C(=O)O,CHEMBL301928
-0.16,Cc1c(c2cc(F)ccc2n1CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,CHEMBL1917447
2.7,NS(=O)(=O)c1ccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)cc1,CHEMBL256348
1.97,CCC(C)(CC)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3,CHEMBL2179282
2.46,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N3CCN(CC3)c4ccc(cn4)C#N)C(=O)C2,CHEMBL480208
0.37,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl,CHEMBL1054
0.99,Cc1nc2ncnn2c(O)c1CCOC(=O)c3ccccc3F,CHEMBL1904754
3.42,O[C@H](CNS(=O)(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,CHEMBL2208422
3.8,O=C(NCCCCc1ccccc1)c2ccccc2,CHEMBL1727809
0.08,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,CHEMBL153370
0.9,NC(=O)C1CCCCC1,CHEMBL366975
0.95,CN(C)c1ncnc2nc[nH]c12,CHEMBL407391
2.7,Nc1nonc1\C(=N\O)\Nc2ccc(F)c(Cl)c2,CHEMBL584991
0.87,COc1ccc(cc1)S(=O)(=O)Nc2ccccn2,CHEMBL1422545
2.59,Cc1ccc(cc1)c2csc3ncnc(O)c23,CHEMBL1427554
3.0,CCOc1ccccc1c2ccc(cc2)c3nc4ccncc4c(O)c3C#N,CHEMBL1957361
1.68,COc1ccc(NC(=O)C=C)cc1,CHEMBL2089383
2.3,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C(=O)NC1=O,CHEMBL2331751
2.63,CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,CHEMBL2207671
0.44,CN1CCC[C@H]1c2ccccn2,CHEMBL2068760
3.4,Oc1ccc(cc1)c2oc3ccc(O)cc3n2,CHEMBL187392
2.72,CC[C@H](Nc1ncnc2[nH]cnc12)C3=Nc4cccc(F)c4C(=O)N3c5ccccc5,CHEMBL2216870
3.45,Cn1c(Nc2ccc(cc2)C(F)(F)F)nc3cc(Oc4ccnc(c4)c5ncc([nH]5)C(F)(F)F)ccc13,CHEMBL558752
2.2,Nc1nc(ns1)c2ccccc2,CHEMBL47633
3.4,N\C(=C(/C#N)\c1ccccc1C(F)(F)F)\Sc2ccc(N)cc2,CHEMBL2218940
2.05,CC(N(O)C(=O)N)c1cc2ccccc2s1,CHEMBL93
1.52,Cc1onc(NC(=O)CSc2nc(C)cc(C)n2)c1,CHEMBL1490317
3.0,COc1c(cc2ccccc2c1C(=O)N(C)C[C@@H](CCN3CCC(CC3)N4CCCNC4=O)c5ccc(Cl)c(Cl)c5)C#N,CHEMBL128782
1.44,CNC1=Nc2ncccc2C(=NC1c3ccns3)c4occc4,CHEMBL515605
-1.25,CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,CHEMBL1752
2.03,CN1C(=O)CC(C)(CCc2cccc(c2)c3ccccc3)N=C1N,CHEMBL239640
2.51,COc1cc(ccc1Cc2cn(C)c3ccc(cc23)C(=O)NCCc4ccccc4)C(=O)NS(=O)(=O)c5ccccc5C,CHEMBL130873
4.1,Cc1ccc(cc1)c2nn(c3ncnc(N)c23)C(C)(C)C,CHEMBL306380
3.1,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC(=O)N)CC4,CHEMBL218677
1.75,NC(=O)c1ccc(Br)cc1,CHEMBL339059
1.84,C1CCN(CC1)c2ncnc3[nH]cnc23,CHEMBL264666
3.6,CCOc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,CHEMBL2036595
2.03,C[C@H](Oc1ccc(SCCCCCc2ccccc2)cc1)C(=O)c3nc(C)c(CCCC(=O)O)s3,CHEMBL1770464
3.58,Fc1ccc(CN2CCN(CC2)[C@H](c3ccc(cc3)C(=O)N4CCC4)c5cccc(NC(=O)C6CC6)c5)cc1,CHEMBL1939739
-0.92,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CHEMBL292303
4.05,CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc12,CHEMBL204887
3.97,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6oc(cc6Cl)S(=O)(=O)C)c3C1=O,CHEMBL469007
1.57,C[C@H](NC(=O)c1c(C)nn(C2CCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,CHEMBL1934413
1.52,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4cccs4)C3=O,CHEMBL226855
0.83,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](F)C3)c2c1,CHEMBL2165067
2.2,O=C(Nc1ccc(nc1)n2ccnc2)c3ccc(cc3)C#N,CHEMBL2017259
1.1,Nc1[nH]ncc1S(=O)(=O)c2ccccc2,CHEMBL1571558
1.46,Cc1ccc(cc1)S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2c3ccccc3,CHEMBL1916279
1.7,CS(=O)(=O)Cc1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4,CHEMBL2030442
1.72,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CCC(F)(F)CC4)nc23,CHEMBL1933596
3.75,CCn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,CHEMBL325475
0.62,CCS(=O)(=O)c1ccc(c2cc(Cl)ccc2OCC(=O)O)c(c1)C(F)(F)F,CHEMBL1778647
2.77,COc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,CHEMBL2158775
2.36,COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,CHEMBL1683035
2.3,Fc1ccc2cn[nH]c2c1,CHEMBL247366
2.4,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3ccc4c(N)ncnc34,CHEMBL2169919
0.6,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2,CHEMBL488
1.47,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,CHEMBL515
0.66,NC1=NC2(CCN(CC2)C(=O)c3ccc(cc3)C#N)Nc4cccc(F)c14,CHEMBL367556
3.36,Cc1ccc(cc1c2ccc(nc2)C(=O)NCC3CC3)C(=O)NC4CC4,CHEMBL1782167
3.17,CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,CHEMBL1369407
0.97,CO[C@@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,CHEMBL2165061
1.69,Oc1cc(OCc2ccccc2)ccn1,CHEMBL1475400
2.6,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,CHEMBL322640
3.15,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4C[C@H](O)CO4,CHEMBL218573
2.84,CN1CCN(CC1)c2ccc(Nc3ncc(C)c(Nc4cccc(c4)S(=O)(=O)NC(C)(C)C)n3)cc2,CHEMBL1995703
2.22,COc1cc2ncnc(Nc3ccncc3)c2cc1OC,CHEMBL2333993
3.37,N(c1ccccc1)c2[nH]nnc2c3ccccc3,CHEMBL1345333
1.66,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5cnccc5s4,CHEMBL2070951
1.11,O[C@@H](CNCCc1ccc(CNCCc2ccccc2)cc1)c3ccc(O)c4NC(=O)Sc34,CHEMBL1944695
0.92,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(=O)(=O)N,CHEMBL17
3.1,Fc1ccc(cc1)c2cn3ccccc3n2,CHEMBL1524763
1.0,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1N4C(=O)CCC4=O,CHEMBL196444
3.82,O=C(Nc1cc(nn1c2ccccc2)c3ccccc3)c4cccc(c4)C#N,CHEMBL190270
-1.45,CN(C)c1cccc2c(cccc12)S(=O)(=O)N(C)CC(=O)O,CHEMBL1230668
1.99,Cc1cc(on1)c2ccc(cc2F)N3C[C@H](Cn4ccnn4)OC3=O,CHEMBL233227
2.06,COc1ccnc(NC2CCN(CC2)C(=O)c3ccccc3)c1,CHEMBL112747
3.4,CCC(=O)N[C@H]1CC[C@H](C1)C(=O)N(C)c2ccc(cc2)c3oc4ccccc4n3,CHEMBL1834184
1.94,Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(OC[C@H](O)CO)c3,CHEMBL205133
3.3,O=C1C=C(N=C2N(Cc3cccc4ccccc34)C=CN12)N5CCOCC5,CHEMBL1957841
3.3,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCN(C)CC4,CHEMBL300791
1.49,O=C1NCCc2[nH]c(cc12)c3ccncc3,CHEMBL225519
3.0,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,CHEMBL369311
2.74,COc1cc(ccc1OCCN2CCCC2)N3C=Nc4cc(sc4C3=O)c5ccc(Cl)cc5,CHEMBL214957
2.34,CN(C)c1ccnc2sc3C(=O)N(C=Nc3c12)c4ccccc4,CHEMBL224615
2.8,CN1CCc2c(NC(=O)Cc3ccccc3)c4ccccc4nc12,CHEMBL287200
1.83,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC(C4CC4)C(F)(F)F)nc23,CHEMBL1933593
1.2,Cc1c[nH]c(\C=C\2/C(=O)Nc3ccccc23)c1CCC(=O)O,CHEMBL89363
3.43,COc1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1,CHEMBL478828
1.82,C[C@H](Oc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,CHEMBL1650726
2.09,Clc1cnc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5CCNCC5,CHEMBL563784
3.25,Cc1c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc3n1Cc4nnn[nH]4,CHEMBL1917422
-0.86,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(=O)O,CHEMBL1644
1.47,CN(C)CCOC(c1ccccc1)c2ccccc2C,CHEMBL900
3.1,CC(C)c1noc(n1)N2CCN([C@H](C)C2)c3ncc(OCc4ccncc4C#N)cn3,CHEMBL2087084
2.9,C[C@@H](N(CC1CCS(=O)(=O)CC1)C(=O)Cc2ccc(c(F)c2)C(F)(F)F)C3=Nc4ncccc4C(=O)N3c5ccc(Cl)cc5,CHEMBL1939560
3.4,CCOc1ccc2nc(NC(=O)CC)sc2c1,CHEMBL583390
-1.28,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,CHEMBL2331742
2.5,[O-][N+](=O)c1ccc(cc1)C2=Nc3ccccc3C(=O)N2,CHEMBL1164165
2.7,O=C(NCc1ccccn1)c2ccc(Oc3ccccc3)cc2,CHEMBL199237
2.66,CN1CCN(CC1)S(=O)(=O)c2ccc(cc2F)c3cnc(N)c(n3)C(=O)Nc4cccnc4,CHEMBL2177157
2.55,COc1ccccc1C2=COc3cc(O)ccc3C2=O,CHEMBL575073
1.06,Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1,CHEMBL2326472
2.0,Fc1ccc(cc1F)N2C=CN=C(SCC(=O)NC3CCCC3)C2=O,CHEMBL1402150
1.91,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3ccccn3)C(=O)C(F)(F)F,CHEMBL113905
3.35,Cn1c(SCc2c(Cl)cccc2Cl)nnc1c3ccc4nonc4c3,CHEMBL1606366
1.96,COc1ccc(cc1)C(=O)CS(=O)(=O)c2ccccc2,CHEMBL238620
3.42,CN(C)CC\C=C\1/c2ccccc2Sc3ccc(Cl)cc13,CHEMBL90125
3.2,Clc1ccc(cc1)C2(CCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,CHEMBL2036738
2.75,C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Nc13,CHEMBL257027
2.65,COCCN(C)Cc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,CHEMBL2335882
0.56,CC(COc1ccccc1)NC(C)C(O)c2ccc(O)cc2,CHEMBL1197051
2.9,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(NC(=O)C)cc3,CHEMBL2010835
3.27,C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c3ncc(F)cn3,CHEMBL1683446
